date,store,sales
2014-09-05,1,2516
2014-09-05,2,3553
2014-09-05,3,3207
2014-09-05,4,2931
2014-09-05,5,2062
2014-09-05,6,2212
2014-09-05,7,1991
2014-09-05,8,3507
2014-09-05,9,2944
2014-09-05,10,3103
2014-09-06,1,2600
2014-09-06,2,3788
2014-09-06,3,3370
2014-09-06,4,3088
2014-09-06,5,2244
2014-09-06,6,2258
2014-09-06,7,2017
2014-09-06,8,3783
2014-09-06,9,3052
2014-09-06,10,3245
2014-09-07,1,2860
2014-09-07,2,4027
2014-09-07,3,3567
2014-09-07,4,3320
2014-09-07,5,2405
2014-09-07,6,2379
2014-09-07,7,2216
2014-09-07,8,3855
2014-09-07,9,3360
2014-09-07,10,3592
2014-09-08,1,1936
2014-09-08,2,2670
2014-09-08,3,2389
2014-09-08,4,2232
2014-09-08,5,1603
2014-09-08,6,1618
2014-09-08,7,1419
2014-09-08,8,2565
2014-09-08,9,2236
2014-09-08,10,2328
2014-09-09,1,2166
2014-09-09,2,3120
2014-09-09,3,2769
2014-09-09,4,2639
2014-09-09,5,1834
2014-09-09,6,1886
2014-09-09,7,1757
2014-09-09,8,3001
2014-09-09,9,2523
2014-09-09,10,2791
2014-09-10,1,2205
2014-09-10,2,3261
2014-09-10,3,2737
2014-09-10,4,2624
2014-09-10,5,1867
2014-09-10,6,1838
2014-09-10,7,1692
2014-09-10,8,2961
2014-09-10,9,2573
2014-09-10,10,2756
2014-09-11,1,2377
2014-09-11,2,3318
2014-09-11,3,2942
2014-09-11,4,2671
2014-09-11,5,1999
2014-09-11,6,1857
2014-09-11,7,1806
2014-09-11,8,3191
2014-09-11,9,2742
2014-09-11,10,3006
2014-09-12,1,2527
2014-09-12,2,3599
2014-09-12,3,3230
2014-09-12,4,2940
2014-09-12,5,2107
2014-09-12,6,2044
2014-09-12,7,1893
2014-09-12,8,3365
2014-09-12,9,2884
2014-09-12,10,3134
2014-09-13,1,2690
2014-09-13,2,3876
2014-09-13,3,3402
2014-09-13,4,3121
2014-09-13,5,2258
2014-09-13,6,2274
2014-09-13,7,2070
2014-09-13,8,3577
2014-09-13,9,3113
2014-09-13,10,3427
2014-09-14,1,2879
2014-09-14,2,4039
2014-09-14,3,3656
2014-09-14,4,3259
2014-09-14,5,2400
2014-09-14,6,2294
2014-09-14,7,2156
2014-09-14,8,3951
2014-09-14,9,3410
2014-09-14,10,3585
2014-09-15,1,1900
2014-09-15,2,2732
2014-09-15,3,2364
2014-09-15,4,2207
2014-09-15,5,1643
2014-09-15,6,1676
2014-09-15,7,1395
2014-09-15,8,2653
2014-09-15,9,2255
2014-09-15,10,2294
2014-09-16,1,2212
2014-09-16,2,3056
2014-09-16,3,2604
2014-09-16,4,2637
2014-09-16,5,1929
2014-09-16,6,1869
2014-09-16,7,1719
2014-09-16,8,3049
2014-09-16,9,2583
2014-09-16,10,2785
2014-09-17,1,2293
2014-09-17,2,3091
2014-09-17,3,2756
2014-09-17,4,2623
2014-09-17,5,1860
2014-09-17,6,1825
2014-09-17,7,1669
2014-09-17,8,2940
2014-09-17,9,2575
2014-09-17,10,2807
2014-09-18,1,2322
2014-09-18,2,3320
2014-09-18,3,3084
2014-09-18,4,2762
2014-09-18,5,2041
2014-09-18,6,1965
2014-09-18,7,1841
2014-09-18,8,3142
2014-09-18,9,2810
2014-09-18,10,2979
2014-09-19,1,2540
2014-09-19,2,3663
2014-09-19,3,3245
2014-09-19,4,2974
2014-09-19,5,2157
2014-09-19,6,2096
2014-09-19,7,1877
2014-09-19,8,3492
2014-09-19,9,2953
2014-09-19,10,3133
2014-09-20,1,2676
2014-09-20,2,3758
2014-09-20,3,3384
2014-09-20,4,3116
2014-09-20,5,2221
2014-09-20,6,2279
2014-09-20,7,2084
2014-09-20,8,3750
2014-09-20,9,3122
2014-09-20,10,3380
2014-09-21,1,2899
2014-09-21,2,3971
2014-09-21,3,3602
2014-09-21,4,3287
2014-09-21,5,2298
2014-09-21,6,2408
2014-09-21,7,2132
2014-09-21,8,3914
2014-09-21,9,3369
2014-09-21,10,3508
2014-09-22,1,1845
2014-09-22,2,2667
2014-09-22,3,2344
2014-09-22,4,2214
2014-09-22,5,1653
2014-09-22,6,1660
2014-09-22,7,1465
2014-09-22,8,2545
2014-09-22,9,2249
2014-09-22,10,2380
2014-09-23,1,2261
2014-09-23,2,3084
2014-09-23,3,2783
2014-09-23,4,2549
2014-09-23,5,1829
2014-09-23,6,1880
2014-09-23,7,1754
2014-09-23,8,2983
2014-09-23,9,2569
2014-09-23,10,2731
2014-09-24,1,2260
2014-09-24,2,3086
2014-09-24,3,2802
2014-09-24,4,2488
2014-09-24,5,1779
2014-09-24,6,1931
2014-09-24,7,1649
2014-09-24,8,2849
2014-09-24,9,2604
2014-09-24,10,2772
2014-09-25,1,2277
2014-09-25,2,3294
2014-09-25,3,3051
2014-09-25,4,2766
2014-09-25,5,2000
2014-09-25,6,2007
2014-09-25,7,1805
2014-09-25,8,3312
2014-09-25,9,2866
2014-09-25,10,2884
2014-09-26,1,2494
2014-09-26,2,3529
2014-09-26,3,3101
2014-09-26,4,2935
2014-09-26,5,2199
2014-09-26,6,2010
2014-09-26,7,1874
2014-09-26,8,3436
2014-09-26,9,2874
2014-09-26,10,3123
2014-09-27,1,2707
2014-09-27,2,3802
2014-09-27,3,3380
2014-09-27,4,3233
2014-09-27,5,2230
2014-09-27,6,2239
2014-09-27,7,2099
2014-09-27,8,3534
2014-09-27,9,3168
2014-09-27,10,3353
2014-09-28,1,2859
2014-09-28,2,4076
2014-09-28,3,3506
2014-09-28,4,3308
2014-09-28,5,2323
2014-09-28,6,2414
2014-09-28,7,2143
2014-09-28,8,3870
2014-09-28,9,3273
2014-09-28,10,3494
2014-09-29,1,1869
2014-09-29,2,2685
2014-09-29,3,2357
2014-09-29,4,2203
2014-09-29,5,1597
2014-09-29,6,1587
2014-09-29,7,1455
2014-09-29,8,2645
2014-09-29,9,2176
2014-09-29,10,2358
2014-09-30,1,2224
2014-09-30,2,3066
2014-09-30,3,2755
2014-09-30,4,2508
2014-09-30,5,1915
2014-09-30,6,1872
2014-09-30,7,1606
2014-09-30,8,3024
2014-09-30,9,2494
2014-09-30,10,2825
2014-10-01,1,2046
2014-10-01,2,2928
2014-10-01,3,2624
2014-10-01,4,2433
2014-10-01,5,1715
2014-10-01,6,1760
2014-10-01,7,1561
2014-10-01,8,2709
2014-10-01,9,2368
2014-10-01,10,2528
2014-10-02,1,2229
2014-10-02,2,3200
2014-10-02,3,2726
2014-10-02,4,2638
2014-10-02,5,1858
2014-10-02,6,1811
2014-10-02,7,1682
2014-10-02,8,3096
2014-10-02,9,2568
2014-10-02,10,2781
2014-10-03,1,2339
2014-10-03,2,3414
2014-10-03,3,2915
2014-10-03,4,2805
2014-10-03,5,1895
2014-10-03,6,1998
2014-10-03,7,1737
2014-10-03,8,3212
2014-10-03,9,2738
2014-10-03,10,2813
2014-10-04,1,2510
2014-10-04,2,3523
2014-10-04,3,3114
2014-10-04,4,2958
2014-10-04,5,2141
2014-10-04,6,2065
2014-10-04,7,1976
2014-10-04,8,3307
2014-10-04,9,2903
2014-10-04,10,3084
2014-10-05,1,2640
2014-10-05,2,3741
2014-10-05,3,3301
2014-10-05,4,3100
2014-10-05,5,2212
2014-10-05,6,2177
2014-10-05,7,2099
2014-10-05,8,3555
2014-10-05,9,2986
2014-10-05,10,3189
2014-10-06,1,1754
2014-10-06,2,2533
2014-10-06,3,2248
2014-10-06,4,2089
2014-10-06,5,1449
2014-10-06,6,1465
2014-10-06,7,1375
2014-10-06,8,2342
2014-10-06,9,2023
2014-10-06,10,2245
2014-10-07,1,1980
2014-10-07,2,2861
2014-10-07,3,2510
2014-10-07,4,2353
2014-10-07,5,1707
2014-10-07,6,1687
2014-10-07,7,1594
2014-10-07,8,2708
2014-10-07,9,2367
2014-10-07,10,2578
2014-10-08,1,2051
2014-10-08,2,2895
2014-10-08,3,2648
2014-10-08,4,2435
2014-10-08,5,1714
2014-10-08,6,1764
2014-10-08,7,1678
2014-10-08,8,2852
2014-10-08,9,2364
2014-10-08,10,2465
2014-10-09,1,2216
2014-10-09,2,3110
2014-10-09,3,2772
2014-10-09,4,2533
2014-10-09,5,1799
2014-10-09,6,1767
2014-10-09,7,1746
2014-10-09,8,2931
2014-10-09,9,2524
2014-10-09,10,2847
2014-10-10,1,2304
2014-10-10,2,3236
2014-10-10,3,2918
2014-10-10,4,2697
2014-10-10,5,1977
2014-10-10,6,2001
2014-10-10,7,1808
2014-10-10,8,3287
2014-10-10,9,2649
2014-10-10,10,2859
2014-10-11,1,2597
2014-10-11,2,3381
2014-10-11,3,3141
2014-10-11,4,2842
2014-10-11,5,2128
2014-10-11,6,2074
2014-10-11,7,1872
2014-10-11,8,3366
2014-10-11,9,2824
2014-10-11,10,3026
2014-10-12,1,2705
2014-10-12,2,3700
2014-10-12,3,3424
2014-10-12,4,3092
2014-10-12,5,2232
2014-10-12,6,2158
2014-10-12,7,1976
2014-10-12,8,3552
2014-10-12,9,3038
2014-10-12,10,3189
2014-10-13,1,1709
2014-10-13,2,2468
2014-10-13,3,2130
2014-10-13,4,2047
2014-10-13,5,1558
2014-10-13,6,1509
2014-10-13,7,1392
2014-10-13,8,2395
2014-10-13,9,2094
2014-10-13,10,2215
2014-10-14,1,2007
2014-10-14,2,2944
2014-10-14,3,2676
2014-10-14,4,2373
2014-10-14,5,1702
2014-10-14,6,1719
2014-10-14,7,1601
2014-10-14,8,2797
2014-10-14,9,2464
2014-10-14,10,2496
2014-10-15,1,2088
2014-10-15,2,3000
2014-10-15,3,2546
2014-10-15,4,2313
2014-10-15,5,1715
2014-10-15,6,1691
2014-10-15,7,1497
2014-10-15,8,2704
2014-10-15,9,2337
2014-10-15,10,2571
2014-10-16,1,2181
2014-10-16,2,3002
2014-10-16,3,2838
2014-10-16,4,2484
2014-10-16,5,1726
2014-10-16,6,1766
2014-10-16,7,1749
2014-10-16,8,2935
2014-10-16,9,2593
2014-10-16,10,2655
2014-10-17,1,2300
2014-10-17,2,3341
2014-10-17,3,2907
2014-10-17,4,2668
2014-10-17,5,2045
2014-10-17,6,1994
2014-10-17,7,1808
2014-10-17,8,3097
2014-10-17,9,2678
2014-10-17,10,2915
2014-10-18,1,2524
2014-10-18,2,3570
2014-10-18,3,3090
2014-10-18,4,2873
2014-10-18,5,2116
2014-10-18,6,2101
2014-10-18,7,1851
2014-10-18,8,3470
2014-10-18,9,2909
2014-10-18,10,3143
2014-10-19,1,2707
2014-10-19,2,3736
2014-10-19,3,3348
2014-10-19,4,3047
2014-10-19,5,2214
2014-10-19,6,2241
2014-10-19,7,2001
2014-10-19,8,3507
2014-10-19,9,3087
2014-10-19,10,3285
2014-10-20,1,1761
2014-10-20,2,2534
2014-10-20,3,2248
2014-10-20,4,2044
2014-10-20,5,1491
2014-10-20,6,1403
2014-10-20,7,1380
2014-10-20,8,2349
2014-10-20,9,1996
2014-10-20,10,2209
2014-10-21,1,2082
2014-10-21,2,3013
2014-10-21,3,2580
2014-10-21,4,2380
2014-10-21,5,1731
2014-10-21,6,1762
2014-10-21,7,1560
2014-10-21,8,2759
2014-10-21,9,2342
2014-10-21,10,2605
2014-10-22,1,2054
2014-10-22,2,2934
2014-10-22,3,2593
2014-10-22,4,2462
2014-10-22,5,1665
2014-10-22,6,1769
2014-10-22,7,1635
2014-10-22,8,2780
2014-10-22,9,2353
2014-10-22,10,2619
2014-10-23,1,2170
2014-10-23,2,3068
2014-10-23,3,2829
2014-10-23,4,2583
2014-10-23,5,1887
2014-10-23,6,1807
2014-10-23,7,1641
2014-10-23,8,3033
2014-10-23,9,2625
2014-10-23,10,2682
2014-10-24,1,2311
2014-10-24,2,3399
2014-10-24,3,2951
2014-10-24,4,2751
2014-10-24,5,1966
2014-10-24,6,1987
2014-10-24,7,1877
2014-10-24,8,3171
2014-10-24,9,2679
2014-10-24,10,2867
2014-10-25,1,2530
2014-10-25,2,3529
2014-10-25,3,3151
2014-10-25,4,2898
2014-10-25,5,2092
2014-10-25,6,2104
2014-10-25,7,1929
2014-10-25,8,3359
2014-10-25,9,2894
2014-10-25,10,3061
2014-10-26,1,2687
2014-10-26,2,3731
2014-10-26,3,3297
2014-10-26,4,3143
2014-10-26,5,2293
2014-10-26,6,2195
2014-10-26,7,2027
2014-10-26,8,3570
2014-10-26,9,2963
2014-10-26,10,3201
2014-10-27,1,1735
2014-10-27,2,2562
2014-10-27,3,2235
2014-10-27,4,2002
2014-10-27,5,1471
2014-10-27,6,1478
2014-10-27,7,1313
2014-10-27,8,2445
2014-10-27,9,1951
2014-10-27,10,2209
2014-10-28,1,2067
2014-10-28,2,2935
2014-10-28,3,2506
2014-10-28,4,2389
2014-10-28,5,1729
2014-10-28,6,1729
2014-10-28,7,1516
2014-10-28,8,2861
2014-10-28,9,2348
2014-10-28,10,2577
2014-10-29,1,1981
2014-10-29,2,2868
2014-10-29,3,2610
2014-10-29,4,2374
2014-10-29,5,1776
2014-10-29,6,1760
2014-10-29,7,1607
2014-10-29,8,2778
2014-10-29,9,2348
2014-10-29,10,2578
2014-10-30,1,2190
2014-10-30,2,3154
2014-10-30,3,2710
2014-10-30,4,2555
2014-10-30,5,1862
2014-10-30,6,1847
2014-10-30,7,1721
2014-10-30,8,2920
2014-10-30,9,2533
2014-10-30,10,2719
2014-10-31,1,2285
2014-10-31,2,3423
2014-10-31,3,2888
2014-10-31,4,2688
2014-10-31,5,2018
2014-10-31,6,2001
2014-10-31,7,1795
2014-10-31,8,3213
2014-10-31,9,2719
2014-10-31,10,2873
2014-11-01,1,2618
2014-11-01,2,3806
2014-11-01,3,3490
2014-11-01,4,3109
2014-11-01,5,2236
2014-11-01,6,2207
2014-11-01,7,2101
2014-11-01,8,3672
2014-11-01,9,3121
2014-11-01,10,3368
2014-11-02,1,2831
2014-11-02,2,3884
2014-11-02,3,3624
2014-11-02,4,3241
2014-11-02,5,2370
2014-11-02,6,2391
2014-11-02,7,2075
2014-11-02,8,3847
2014-11-02,9,3351
2014-11-02,10,3611
2014-11-03,1,1882
2014-11-03,2,2709
2014-11-03,3,2513
2014-11-03,4,2270
2014-11-03,5,1565
2014-11-03,6,1594
2014-11-03,7,1439
2014-11-03,8,2501
2014-11-03,9,2248
2014-11-03,10,2364
2014-11-04,1,2280
2014-11-04,2,3110
2014-11-04,3,2757
2014-11-04,4,2599
2014-11-04,5,1851
2014-11-04,6,1841
2014-11-04,7,1622
2014-11-04,8,3072
2014-11-04,9,2492
2014-11-04,10,2627
2014-11-05,1,2164
2014-11-05,2,3172
2014-11-05,3,2800
2014-11-05,4,2511
2014-11-05,5,1828
2014-11-05,6,1847
2014-11-05,7,1677
2014-11-05,8,3028
2014-11-05,9,2575
2014-11-05,10,2698
2014-11-06,1,2380
2014-11-06,2,3344
2014-11-06,3,3038
2014-11-06,4,2691
2014-11-06,5,2051
2014-11-06,6,1936
2014-11-06,7,1903
2014-11-06,8,3251
2014-11-06,9,2827
2014-11-06,10,2973
2014-11-07,1,2477
2014-11-07,2,3520
2014-11-07,3,3308
2014-11-07,4,2887
2014-11-07,5,2103
2014-11-07,6,2200
2014-11-07,7,1846
2014-11-07,8,3463
2014-11-07,9,2960
2014-11-07,10,3103
2014-11-08,1,2698
2014-11-08,2,3807
2014-11-08,3,3291
2014-11-08,4,3091
2014-11-08,5,2254
2014-11-08,6,2252
2014-11-08,7,2059
2014-11-08,8,3629
2014-11-08,9,3194
2014-11-08,10,3307
2014-11-09,1,2842
2014-11-09,2,4029
2014-11-09,3,3464
2014-11-09,4,3239
2014-11-09,5,2453
2014-11-09,6,2437
2014-11-09,7,2163
2014-11-09,8,3789
2014-11-09,9,3275
2014-11-09,10,3484
2014-11-10,1,1892
2014-11-10,2,2656
2014-11-10,3,2430
2014-11-10,4,2198
2014-11-10,5,1557
2014-11-10,6,1548
2014-11-10,7,1440
2014-11-10,8,2470
2014-11-10,9,2209
2014-11-10,10,2322
2014-11-11,1,2246
2014-11-11,2,3200
2014-11-11,3,2860
2014-11-11,4,2559
2014-11-11,5,1884
2014-11-11,6,1814
2014-11-11,7,1742
2014-11-11,8,3003
2014-11-11,9,2496
2014-11-11,10,2748
2014-11-12,1,2190
2014-11-12,2,3138
2014-11-12,3,2808
2014-11-12,4,2562
2014-11-12,5,1908
2014-11-12,6,1854
2014-11-12,7,1679
2014-11-12,8,3102
2014-11-12,9,2525
2014-11-12,10,2795
2014-11-13,1,2423
2014-11-13,2,3302
2014-11-13,3,3121
2014-11-13,4,2742
2014-11-13,5,2009
2014-11-13,6,2009
2014-11-13,7,1781
2014-11-13,8,3182
2014-11-13,9,2760
2014-11-13,10,2909
2014-11-14,1,2514
2014-11-14,2,3648
2014-11-14,3,3177
2014-11-14,4,2859
2014-11-14,5,2129
2014-11-14,6,2103
2014-11-14,7,1907
2014-11-14,8,3473
2014-11-14,9,2994
2014-11-14,10,3199
2014-11-15,1,2714
2014-11-15,2,3747
2014-11-15,3,3368
2014-11-15,4,3156
2014-11-15,5,2319
2014-11-15,6,2223
2014-11-15,7,2046
2014-11-15,8,3627
2014-11-15,9,3127
2014-11-15,10,3409
2014-11-16,1,2852
2014-11-16,2,4099
2014-11-16,3,3471
2014-11-16,4,3244
2014-11-16,5,2387
2014-11-16,6,2350
2014-11-16,7,2171
2014-11-16,8,3989
2014-11-16,9,3276
2014-11-16,10,3515
2014-11-17,1,1908
2014-11-17,2,2680
2014-11-17,3,2352
2014-11-17,4,2220
2014-11-17,5,1589
2014-11-17,6,1630
2014-11-17,7,1443
2014-11-17,8,2521
2014-11-17,9,2156
2014-11-17,10,2381
2014-11-18,1,2135
2014-11-18,2,3077
2014-11-18,3,2843
2014-11-18,4,2522
2014-11-18,5,1868
2014-11-18,6,1836
2014-11-18,7,1733
2014-11-18,8,2999
2014-11-18,9,2645
2014-11-18,10,2699
2014-11-19,1,2265
2014-11-19,2,3114
2014-11-19,3,2743
2014-11-19,4,2535
2014-11-19,5,1941
2014-11-19,6,1856
2014-11-19,7,1712
2014-11-19,8,3005
2014-11-19,9,2601
2014-11-19,10,2704
2014-11-20,1,2369
2014-11-20,2,3340
2014-11-20,3,2883
2014-11-20,4,2702
2014-11-20,5,2049
2014-11-20,6,1973
2014-11-20,7,1847
2014-11-20,8,3204
2014-11-20,9,2785
2014-11-20,10,2905
2014-11-21,1,2481
2014-11-21,2,3630
2014-11-21,3,3093
2014-11-21,4,3007
2014-11-21,5,2160
2014-11-21,6,2010
2014-11-21,7,1987
2014-11-21,8,3401
2014-11-21,9,2810
2014-11-21,10,3111
2014-11-22,1,2686
2014-11-22,2,3869
2014-11-22,3,3399
2014-11-22,4,3132
2014-11-22,5,2189
2014-11-22,6,2240
2014-11-22,7,2057
2014-11-22,8,3653
2014-11-22,9,3162
2014-11-22,10,3357
2014-11-23,1,2880
2014-11-23,2,4104
2014-11-23,3,3549
2014-11-23,4,3211
2014-11-23,5,2398
2014-11-23,6,2377
2014-11-23,7,2208
2014-11-23,8,3928
2014-11-23,9,3313
2014-11-23,10,3537
2014-11-24,1,1844
2014-11-24,2,2732
2014-11-24,3,2473
2014-11-24,4,2259
2014-11-24,5,1662
2014-11-24,6,1577
2014-11-24,7,1482
2014-11-24,8,2523
2014-11-24,9,2193
2014-11-24,10,2358
2014-11-25,1,2258
2014-11-25,2,3066
2014-11-25,3,2794
2014-11-25,4,2547
2014-11-25,5,1895
2014-11-25,6,1818
2014-11-25,7,1747
2014-11-25,8,2983
2014-11-25,9,2558
2014-11-25,10,2826
2014-11-26,1,2271
2014-11-26,2,3179
2014-11-26,3,2762
2014-11-26,4,2546
2014-11-26,5,1933
2014-11-26,6,1817
2014-11-26,7,1706
2014-11-26,8,2981
2014-11-26,9,2599
2014-11-26,10,2829
2014-11-27,1,2322
2014-11-27,2,3331
2014-11-27,3,3075
2014-11-27,4,2785
2014-11-27,5,1924
2014-11-27,6,2023
2014-11-27,7,1843
2014-11-27,8,3158
2014-11-27,9,2691
2014-11-27,10,2927
2014-11-28,1,2565
2014-11-28,2,3650
2014-11-28,3,3200
2014-11-28,4,2943
2014-11-28,5,2047
2014-11-28,6,2152
2014-11-28,7,1895
2014-11-28,8,3551
2014-11-28,9,2946
2014-11-28,10,3080
2014-11-29,1,2707
2014-11-29,2,3811
2014-11-29,3,3310
2014-11-29,4,3086
2014-11-29,5,2296
2014-11-29,6,2253
2014-11-29,7,2062
2014-11-29,8,3676
2014-11-29,9,3122
2014-11-29,10,3328
2014-11-30,1,2812
2014-11-30,2,4051
2014-11-30,3,3544
2014-11-30,4,3259
2014-11-30,5,2401
2014-11-30,6,2380
2014-11-30,7,2196
2014-11-30,8,3867
2014-11-30,9,3325
2014-11-30,10,3489
2014-12-01,1,1356
2014-12-01,2,1983
2014-12-01,3,1644
2014-12-01,4,1544
2014-12-01,5,1125
2014-12-01,6,1158
2014-12-01,7,1027
2014-12-01,8,1848
2014-12-01,9,1623
2014-12-01,10,1678
2014-12-02,1,1652
2014-12-02,2,2213
2014-12-02,3,2007
2014-12-02,4,1837
2014-12-02,5,1332
2014-12-02,6,1294
2014-12-02,7,1220
2014-12-02,8,2087
2014-12-02,9,1862
2014-12-02,10,2013
2014-12-03,1,1582
2014-12-03,2,2235
2014-12-03,3,1894
2014-12-03,4,1862
2014-12-03,5,1300
2014-12-03,6,1296
2014-12-03,7,1231
2014-12-03,8,2127
2014-12-03,9,1803
2014-12-03,10,1998
2014-12-04,1,1750
2014-12-04,2,2320
2014-12-04,3,2090
2014-12-04,4,1948
2014-12-04,5,1444
2014-12-04,6,1415
2014-12-04,7,1332
2014-12-04,8,2301
2014-12-04,9,1937
2014-12-04,10,2152
2014-12-05,1,1776
2014-12-05,2,2579
2014-12-05,3,2231
2014-12-05,4,2057
2014-12-05,5,1493
2014-12-05,6,1556
2014-12-05,7,1446
2014-12-05,8,2478
2014-12-05,9,2135
2014-12-05,10,2215
2014-12-06,1,1846
2014-12-06,2,2631
2014-12-06,3,2433
2014-12-06,4,2255
2014-12-06,5,1628
2014-12-06,6,1673
2014-12-06,7,1500
2014-12-06,8,2685
2014-12-06,9,2225
2014-12-06,10,2369
2014-12-07,1,1970
2014-12-07,2,2799
2014-12-07,3,2519
2014-12-07,4,2321
2014-12-07,5,1637
2014-12-07,6,1687
2014-12-07,7,1578
2014-12-07,8,2734
2014-12-07,9,2274
2014-12-07,10,2496
2014-12-08,1,1325
2014-12-08,2,1938
2014-12-08,3,1709
2014-12-08,4,1605
2014-12-08,5,1165
2014-12-08,6,1201
2014-12-08,7,1046
2014-12-08,8,1789
2014-12-08,9,1566
2014-12-08,10,1713
2014-12-09,1,1625
2014-12-09,2,2233
2014-12-09,3,1956
2014-12-09,4,1898
2014-12-09,5,1305
2014-12-09,6,1355
2014-12-09,7,1248
2014-12-09,8,2233
2014-12-09,9,1916
2014-12-09,10,1887
2014-12-10,1,1602
2014-12-10,2,2216
2014-12-10,3,1961
2014-12-10,4,1833
2014-12-10,5,1388
2014-12-10,6,1352
2014-12-10,7,1213
2014-12-10,8,2168
2014-12-10,9,1813
2014-12-10,10,1883
2014-12-11,1,1721
2014-12-11,2,2369
2014-12-11,3,2151
2014-12-11,4,1886
2014-12-11,5,1430
2014-12-11,6,1480
2014-12-11,7,1283
2014-12-11,8,2354
2014-12-11,9,1919
2014-12-11,10,2098
2014-12-12,1,1769
2014-12-12,2,2565
2014-12-12,3,2228
2014-12-12,4,2073
2014-12-12,5,1566
2014-12-12,6,1541
2014-12-12,7,1388
2014-12-12,8,2449
2014-12-12,9,2082
2014-12-12,10,2213
2014-12-13,1,1899
2014-12-13,2,2757
2014-12-13,3,2457
2014-12-13,4,2186
2014-12-13,5,1630
2014-12-13,6,1662
2014-12-13,7,1488
2014-12-13,8,2566
2014-12-13,9,2201
2014-12-13,10,2445
2014-12-14,1,2037
2014-12-14,2,2973
2014-12-14,3,2635
2014-12-14,4,2318
2014-12-14,5,1699
2014-12-14,6,1695
2014-12-14,7,1454
2014-12-14,8,2747
2014-12-14,9,2338
2014-12-14,10,2572
2014-12-15,1,1297
2014-12-15,2,1885
2014-12-15,3,1699
2014-12-15,4,1576
2014-12-15,5,1098
2014-12-15,6,1145
2014-12-15,7,1023
2014-12-15,8,1873
2014-12-15,9,1497
2014-12-15,10,1663
2014-12-16,1,1563
2014-12-16,2,2228
2014-12-16,3,1946
2014-12-16,4,1824
2014-12-16,5,1321
2014-12-16,6,1352
2014-12-16,7,1197
2014-12-16,8,2221
2014-12-16,9,1872
2014-12-16,10,1994
2014-12-17,1,1610
2014-12-17,2,2324
2014-12-17,3,2054
2014-12-17,4,1884
2014-12-17,5,1328
2014-12-17,6,1358
2014-12-17,7,1179
2014-12-17,8,2110
2014-12-17,9,1853
2014-12-17,10,1989
2014-12-18,1,1679
2014-12-18,2,2469
2014-12-18,3,2174
2014-12-18,4,1888
2014-12-18,5,1397
2014-12-18,6,1418
2014-12-18,7,1319
2014-12-18,8,2307
2014-12-18,9,1982
2014-12-18,10,2100
2014-12-19,1,1825
2014-12-19,2,2547
2014-12-19,3,2311
2014-12-19,4,2078
2014-12-19,5,1503
2014-12-19,6,1541
2014-12-19,7,1359
2014-12-19,8,2393
2014-12-19,9,2173
2014-12-19,10,2276
2014-12-20,1,1941
2014-12-20,2,2604
2014-12-20,3,2481
2014-12-20,4,2313
2014-12-20,5,1576
2014-12-20,6,1586
2014-12-20,7,1415
2014-12-20,8,2498
2014-12-20,9,2274
2014-12-20,10,2257
2014-12-21,1,2051
2014-12-21,2,2916
2014-12-21,3,2541
2014-12-21,4,2361
2014-12-21,5,1742
2014-12-21,6,1701
2014-12-21,7,1564
2014-12-21,8,2726
2014-12-21,9,2341
2014-12-21,10,2554
2014-12-22,1,1431
2014-12-22,2,1927
2014-12-22,3,1681
2014-12-22,4,1520
2014-12-22,5,1167
2014-12-22,6,1109
2014-12-22,7,1048
2014-12-22,8,1831
2014-12-22,9,1621
2014-12-22,10,1717
2014-12-23,1,1646
2014-12-23,2,2237
2014-12-23,3,2102
2014-12-23,4,1807
2014-12-23,5,1291
2014-12-23,6,1333
2014-12-23,7,1261
2014-12-23,8,2017
2014-12-23,9,1823
2014-12-23,10,1981
2014-12-24,1,1638
2014-12-24,2,2259
2014-12-24,3,1879
2014-12-24,4,1848
2014-12-24,5,1385
2014-12-24,6,1344
2014-12-24,7,1165
2014-12-24,8,2108
2014-12-24,9,1694
2014-12-24,10,1954
2014-12-25,1,1708
2014-12-25,2,2356
2014-12-25,3,2154
2014-12-25,4,1979
2014-12-25,5,1399
2014-12-25,6,1397
2014-12-25,7,1281
2014-12-25,8,2326
2014-12-25,9,1945
2014-12-25,10,2062
2014-12-26,1,1773
2014-12-26,2,2495
2014-12-26,3,2284
2014-12-26,4,2046
2014-12-26,5,1519
2014-12-26,6,1500
2014-12-26,7,1391
2014-12-26,8,2516
2014-12-26,9,2082
2014-12-26,10,2273
2014-12-27,1,1907
2014-12-27,2,2664
2014-12-27,3,2381
2014-12-27,4,2299
2014-12-27,5,1616
2014-12-27,6,1679
2014-12-27,7,1468
2014-12-27,8,2578
2014-12-27,9,2306
2014-12-27,10,2419
2014-12-28,1,2038
2014-12-28,2,2821
2014-12-28,3,2609
2014-12-28,4,2359
2014-12-28,5,1676
2014-12-28,6,1701
2014-12-28,7,1558
2014-12-28,8,2807
2014-12-28,9,2428
2014-12-28,10,2535
2014-12-29,1,1308
2014-12-29,2,1909
2014-12-29,3,1683
2014-12-29,4,1556
2014-12-29,5,1124
2014-12-29,6,1113
2014-12-29,7,1089
2014-12-29,8,1882
2014-12-29,9,1580
2014-12-29,10,1644
2014-12-30,1,1507
2014-12-30,2,2261
2014-12-30,3,2008
2014-12-30,4,1886
2014-12-30,5,1330
2014-12-30,6,1335
